item_id,supplier_id,supplier_type,supplier_price,lead_time_days,reliability_score,quality_score,fill_rate,risk_score,capacity_units
FOODS_1_017,SUP006,Cost,1.94,12,76,76,84,32,12000
FOODS_1_017,SUP008,Cost,1.64,13,78,71,73,31,12000
FOODS_2_199,SUP007,Cost,0.83,14,83,76,85,47,12000
FOODS_2_199,SUP006,Cost,0.9,12,76,76,84,32,12000
FOODS_2_199,SUP012,Regional,1.06,4,86,76,84,33,5000
FOODS_2_199,SUP008,Cost,0.75,13,78,71,73,31,12000
HOUSEHOLD_1_170,SUP012,Regional,2.04,4,86,76,84,33,5000
HOUSEHOLD_1_170,SUP008,Cost,1.41,13,78,71,73,31,12000
HOUSEHOLD_1_170,SUP011,Regional,2.02,8,80,80,84,37,5000
HOUSEHOLD_1_170,SUP007,Cost,1.64,14,83,76,85,47,12000
HOUSEHOLD_1_393,SUP008,Cost,1.53,13,78,71,73,31,12000
HOUSEHOLD_1_393,SUP012,Regional,2.1,4,86,76,84,33,5000
HOUSEHOLD_1_393,SUP011,Regional,2.09,8,80,80,84,37,5000
HOUSEHOLD_1_393,SUP007,Cost,1.74,14,83,76,85,47,12000
HOUSEHOLD_1_403,SUP006,Cost,3.39,12,76,76,84,32,12000
HOUSEHOLD_1_403,SUP008,Cost,2.83,13,78,71,73,31,12000
HOUSEHOLD_1_403,SUP011,Regional,3.85,8,80,80,84,37,5000
HOUSEHOLD_1_403,SUP012,Regional,4.22,4,86,76,84,33,5000
HOUSEHOLD_1_065,SUP012,Regional,1.09,4,86,76,84,33,5000
HOUSEHOLD_1_065,SUP007,Cost,0.86,14,83,76,85,47,12000
HOUSEHOLD_1_065,SUP008,Cost,0.76,13,78,71,73,31,12000
HOUSEHOLD_1_065,SUP006,Cost,0.88,12,76,76,84,32,12000
FOODS_2_072,SUP008,Cost,1.99,13,78,71,73,31,12000
FOODS_2_072,SUP006,Cost,2.47,12,76,76,84,32,12000
FOODS_2_072,SUP007,Cost,2.4,14,83,76,85,47,12000
FOODS_2_072,SUP012,Regional,3.0,4,86,76,84,33,5000
FOODS_2_319,SUP008,Cost,2.05,13,78,71,73,31,12000
FOODS_2_319,SUP011,Regional,2.81,8,80,80,84,37,5000
FOODS_2_319,SUP006,Cost,2.44,12,76,76,84,32,12000
FOODS_2_319,SUP012,Regional,2.88,4,86,76,84,33,5000
FOODS_1_132,SUP006,Cost,1.73,12,76,76,84,32,12000
FOODS_1_132,SUP008,Cost,1.49,13,78,71,73,31,12000
FOODS_1_132,SUP011,Regional,1.93,8,80,80,84,37,5000
FOODS_1_132,SUP012,Regional,2.12,4,86,76,84,33,5000
HOUSEHOLD_1_474,SUP011,Regional,1.01,8,80,80,84,37,5000
HOUSEHOLD_1_474,SUP012,Regional,1.01,4,86,76,84,33,5000
HOUSEHOLD_1_474,SUP007,Cost,0.81,14,83,76,85,47,12000
HOUSEHOLD_1_474,SUP006,Cost,0.86,12,76,76,84,32,12000
HOUSEHOLD_1_149,SUP007,Cost,0.79,14,83,76,85,47,12000
HOUSEHOLD_1_149,SUP012,Regional,1.05,4,86,76,84,33,5000
HOUSEHOLD_1_149,SUP011,Regional,1.01,8,80,80,84,37,5000
HOUSEHOLD_1_149,SUP008,Cost,0.73,13,78,71,73,31,12000
HOUSEHOLD_1_097,SUP011,Regional,3.97,8,80,80,84,37,5000
HOUSEHOLD_1_097,SUP008,Cost,3.12,13,78,71,73,31,12000
HOUSEHOLD_1_097,SUP007,Cost,3.24,14,83,76,85,47,12000
HOUSEHOLD_1_097,SUP012,Regional,4.34,4,86,76,84,33,5000
FOODS_1_019,SUP008,Cost,0.81,13,78,71,73,31,12000
FOODS_1_019,SUP006,Cost,0.87,12,76,76,84,32,12000
FOODS_1_019,SUP012,Regional,1.12,4,86,76,84,33,5000
FOODS_1_019,SUP011,Regional,1.01,8,80,80,84,37,5000
FOODS_2_273,SUP007,Cost,2.2,14,83,76,85,47,12000
FOODS_2_273,SUP012,Regional,2.88,4,86,76,84,33,5000
FOODS_2_273,SUP006,Cost,2.34,12,76,76,84,32,12000
FOODS_2_273,SUP011,Regional,2.88,8,80,80,84,37,5000
HOUSEHOLD_1_503,SUP007,Cost,0.91,14,83,76,85,47,12000
HOUSEHOLD_1_503,SUP012,Regional,1.19,4,86,76,84,33,5000
HOUSEHOLD_1_503,SUP011,Regional,1.06,8,80,80,84,37,5000
HOUSEHOLD_1_503,SUP006,Cost,0.9,12,76,76,84,32,12000
FOODS_2_394,SUP007,Cost,2.38,14,83,76,85,47,12000
FOODS_2_394,SUP011,Regional,2.98,8,80,80,84,37,5000
FOODS_2_394,SUP012,Regional,3.29,4,86,76,84,33,5000
FOODS_2_394,SUP006,Cost,2.49,12,76,76,84,32,12000
HOUSEHOLD_1_279,SUP006,Cost,0.87,12,76,76,84,32,12000
HOUSEHOLD_1_279,SUP011,Regional,1.02,8,80,80,84,37,5000
HOUSEHOLD_1_279,SUP007,Cost,0.85,14,83,76,85,47,12000
HOUSEHOLD_1_279,SUP008,Cost,0.77,13,78,71,73,31,12000
HOUSEHOLD_1_461,SUP012,Regional,1.0,4,86,76,84,33,5000
HOUSEHOLD_1_461,SUP006,Cost,0.8,12,76,76,84,32,12000
HOUSEHOLD_1_461,SUP011,Regional,0.95,8,80,80,84,37,5000
HOUSEHOLD_1_461,SUP008,Cost,0.76,13,78,71,73,31,12000
HOUSEHOLD_1_360,SUP008,Cost,3.01,13,78,71,73,31,12000
HOUSEHOLD_1_360,SUP007,Cost,3.31,14,83,76,85,47,12000
HOUSEHOLD_1_360,SUP011,Regional,4.05,8,80,80,84,37,5000
HOUSEHOLD_1_360,SUP006,Cost,3.44,12,76,76,84,32,12000
FOODS_2_132,SUP012,Regional,2.9,4,86,76,84,33,5000
FOODS_2_132,SUP006,Cost,2.46,12,76,76,84,32,12000
FOODS_2_132,SUP011,Regional,2.89,8,80,80,84,37,5000
FOODS_2_132,SUP008,Cost,2.13,13,78,71,73,31,12000
FOODS_2_358,SUP006,Cost,2.25,12,76,76,84,32,12000
FOODS_2_358,SUP011,Regional,2.55,8,80,80,84,37,5000
FOODS_2_358,SUP008,Cost,1.83,13,78,71,73,31,12000
FOODS_2_358,SUP007,Cost,2.05,14,83,76,85,47,12000
FOODS_2_240,SUP006,Cost,1.84,12,76,76,84,32,12000
FOODS_2_240,SUP007,Cost,1.75,14,83,76,85,47,12000
FOODS_2_240,SUP012,Regional,2.25,4,86,76,84,33,5000
FOODS_2_240,SUP011,Regional,2.31,8,80,80,84,37,5000
FOODS_2_188,SUP007,Cost,2.36,14,83,76,85,47,12000
FOODS_2_188,SUP011,Regional,2.86,8,80,80,84,37,5000
FOODS_2_188,SUP008,Cost,2.02,13,78,71,73,31,12000
FOODS_2_188,SUP006,Cost,2.41,12,76,76,84,32,12000
FOODS_2_196,SUP006,Cost,3.53,12,76,76,84,32,12000
FOODS_2_196,SUP012,Regional,4.24,4,86,76,84,33,5000
FOODS_2_196,SUP008,Cost,2.89,13,78,71,73,31,12000
FOODS_2_196,SUP011,Regional,3.94,8,80,80,84,37,5000
FOODS_2_260,SUP011,Regional,2.84,8,80,80,84,37,5000
FOODS_2_260,SUP006,Cost,2.25,12,76,76,84,32,12000
FOODS_2_260,SUP007,Cost,2.27,14,83,76,85,47,12000
FOODS_2_260,SUP008,Cost,2.06,13,78,71,73,31,12000
FOODS_2_156,SUP011,Regional,1.44,8,80,80,84,37,5000
FOODS_2_156,SUP008,Cost,1.08,13,78,71,73,31,12000
FOODS_2_156,SUP007,Cost,1.21,14,83,76,85,47,12000
FOODS_2_156,SUP006,Cost,1.24,12,76,76,84,32,12000
FOODS_1_138,SUP006,Cost,2.38,12,76,76,84,32,12000
FOODS_1_138,SUP011,Regional,2.58,8,80,80,84,37,5000
FOODS_1_138,SUP012,Regional,2.87,4,86,76,84,33,5000
FOODS_1_138,SUP007,Cost,2.25,14,83,76,85,47,12000
FOODS_1_204,SUP011,Regional,0.97,8,80,80,84,37,5000
FOODS_1_204,SUP007,Cost,0.81,14,83,76,85,47,12000
FOODS_1_204,SUP008,Cost,0.75,13,78,71,73,31,12000
FOODS_1_204,SUP006,Cost,0.88,12,76,76,84,32,12000
HOUSEHOLD_1_379,SUP011,Regional,1.01,8,80,80,84,37,5000
HOUSEHOLD_1_379,SUP012,Regional,1.1,4,86,76,84,33,5000
HOUSEHOLD_1_379,SUP008,Cost,0.75,13,78,71,73,31,12000
HOUSEHOLD_1_379,SUP007,Cost,0.81,14,83,76,85,47,12000
FOODS_1_052,SUP008,Cost,0.71,13,78,71,73,31,12000
FOODS_1_052,SUP007,Cost,0.83,14,83,76,85,47,12000
FOODS_1_052,SUP006,Cost,0.87,12,76,76,84,32,12000
FOODS_1_052,SUP011,Regional,0.96,8,80,80,84,37,5000
HOUSEHOLD_1_230,SUP011,Regional,3.17,8,80,80,84,37,5000
HOUSEHOLD_1_230,SUP007,Cost,2.69,14,83,76,85,47,12000
HOUSEHOLD_1_230,SUP008,Cost,2.49,13,78,71,73,31,12000
HOUSEHOLD_1_230,SUP012,Regional,3.47,4,86,76,84,33,5000
HOUSEHOLD_1_475,SUP007,Cost,2.15,14,83,76,85,47,12000
HOUSEHOLD_1_475,SUP011,Regional,2.71,8,80,80,84,37,5000
HOUSEHOLD_1_475,SUP012,Regional,2.88,4,86,76,84,33,5000
HOUSEHOLD_1_475,SUP008,Cost,1.98,13,78,71,73,31,12000
FOODS_1_176,SUP012,Regional,3.58,4,86,76,84,33,5000
FOODS_1_176,SUP011,Regional,3.34,8,80,80,84,37,5000
FOODS_1_176,SUP007,Cost,2.97,14,83,76,85,47,12000
FOODS_1_176,SUP008,Cost,2.48,13,78,71,73,31,12000
FOODS_1_102,SUP011,Regional,1.78,8,80,80,84,37,5000
FOODS_1_102,SUP012,Regional,1.83,4,86,76,84,33,5000
FOODS_1_102,SUP006,Cost,1.48,12,76,76,84,32,12000
FOODS_1_102,SUP008,Cost,1.29,13,78,71,73,31,12000
HOUSEHOLD_1_424,SUP007,Cost,2.4,14,83,76,85,47,12000
HOUSEHOLD_1_424,SUP008,Cost,2.3,13,78,71,73,31,12000
HOUSEHOLD_1_424,SUP006,Cost,2.62,12,76,76,84,32,12000
HOUSEHOLD_1_424,SUP012,Regional,3.18,4,86,76,84,33,5000
